Code,Name,Geography,Metric,Category,Waiting Bands,Count
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,01 To 18 Weeks,3715
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,18 To 52 Weeks,980
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,Over 52 Weeks,55
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,N: African,Total,4760
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,Unknown Clock Start,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,01 To 18 Weeks,1665
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,18 To 52 Weeks,475
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,Over 52 Weeks,20
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,P: Any other Black background,Total,2175
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,Unknown Clock Start,*
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,01 To 18 Weeks,805
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,18 To 52 Weeks,220
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,Over 52 Weeks,10
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,R: Chinese,Total,1040
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,Unknown Clock Start,15
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,1645
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,385
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,Over 52 Weeks,20
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,S: Any other ethnic group,Total,2060
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,Unknown Clock Start,195
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,01 To 18 Weeks,18210
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,18 To 52 Weeks,4285
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,Over 52 Weeks,210
ENG,ENGLAND,INDEPENDENT SECTOR,Ethnicity,Z: Not stated,Total,22900
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,Unknown Clock Start,320
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,01 To 18 Weeks,20655
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,18 To 52 Weeks,7130
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,Over 52 Weeks,360
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,1,Total,28465
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,Unknown Clock Start,115
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,01 To 18 Weeks,29880
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,18 To 52 Weeks,8640
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,Over 52 Weeks,280
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,10,Total,38915
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,Unknown Clock Start,330
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,01 To 18 Weeks,22610
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,18 To 52 Weeks,6750
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,Over 52 Weeks,325
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,2,Total,30015
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,Unknown Clock Start,280
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,01 To 18 Weeks,24155
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,18 To 52 Weeks,7325
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,Over 52 Weeks,350
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,3,Total,32105
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,Unknown Clock Start,390
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,01 To 18 Weeks,25225
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,18 To 52 Weeks,7330
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,Over 52 Weeks,315
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,4,Total,33260
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,Unknown Clock Start,480
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,01 To 18 Weeks,25890
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,18 To 52 Weeks,7915
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,Over 52 Weeks,300
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,5,Total,34585
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,Unknown Clock Start,305
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,01 To 18 Weeks,28430
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,18 To 52 Weeks,8710
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,Over 52 Weeks,350
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,6,Total,37790
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,Unknown Clock Start,415
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,01 To 18 Weeks,29025
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,18 To 52 Weeks,8815
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,Over 52 Weeks,350
ENG,ENGLAND,INDEPENDENT SECTOR,IMD,7,Total,38600
